iter,best_fitness
0,32069.739912748817
1,831.398573877739
2,254.74326132064067
3,254.74326132064067
4,162.39936303160238
5,162.39936303160238
6,162.39936303160238
7,67.27554978773665
8,52.59805890239836
9,52.59805890239836
10,52.59805890239836
11,45.045191960759006
12,45.045191960759006
13,45.045191960759006
14,45.045191960759006
15,39.87375548040521
16,26.389127398883264
17,23.85537925149044
18,23.763752978676525
19,23.763752978676525
20,23.763752978676525
21,22.125490187817032
22,19.77746741127228
23,19.16368881763288
24,19.16368881763288
25,16.542640463410883
26,14.227909837777736
27,14.227909837777736
28,12.507991988685578
29,11.673800276026828
30,11.673800276026828
31,11.235968246677718
32,11.235968246677718
33,11.235968246677718
34,11.15598045555394
35,9.758665083452723
36,9.472359670319397
37,9.472359670319397
38,9.083849878265722
39,9.083849878265722
40,9.083849878265722
41,9.083849878265722
42,8.864102650671846
43,8.528969699976935
44,8.528969699976935
45,8.410974029951142
46,8.410974029951142
47,8.33634525076378
48,8.33634525076378
49,8.218626881967026
50,8.218626881967026
51,8.067491742047995
52,8.058549840276697
53,7.966593967439383
54,7.7823134789728865
55,7.731261657722553
56,7.731261657722553
57,7.731261657722553
58,7.6663205352469515
59,7.420080869964664
60,7.305317380773503
61,7.305317380773503
62,7.305317380773503
63,7.268654548154583
64,7.2623473160938765
65,7.221193894306719
66,7.1303834961882195
67,7.1303834961882195
68,7.104908629315015
69,6.988577970562227
70,6.976553563546185
71,6.976553563546185
72,6.976553563546185
73,6.976553563546185
74,6.941138266261714
75,6.933562785099943
76,6.8970560318668745
77,6.689528066195173
78,6.689528066195173
79,6.62560079140188
80,6.571459778293357
81,6.571459778293357
82,6.571459778293357
83,6.521915011477978
84,6.472967629388611
85,6.419274690275279
86,6.370133687478702
87,6.370133687478702
88,6.364172463390632
89,6.273025379955106
90,6.273025379955106
91,6.273025379955106
92,6.244559216063879
93,6.191036666137482
94,6.176929428741403
95,6.162082011644919
96,6.160128218376633
97,6.09105280929742
98,6.09105280929742
99,6.09105280929742
100,6.057589853905476
101,6.057589853905476
102,6.0458215068506185
103,6.00911428243807
104,6.00911428243807
105,6.00911428243807
106,5.998543805340061
107,5.998543805340061
108,5.99824036679831
109,5.9829744660147535
110,5.9829744660147535
111,5.941229851797213
112,5.932867038270154
113,5.926228873434966
114,5.9104754161058795
115,5.877250638153786
116,5.877250638153786
117,5.823598248636258
118,5.823598248636258
119,5.773119961226047
120,5.763033739240182
121,5.758501679206295
122,5.712707519678928
123,5.64080847092026
124,5.561550950648142
125,5.506310749438166
126,5.506310749438166
127,5.473439270907356
128,5.473439270907356
129,5.473439270907356
130,5.473439270907356
131,5.459201953871099
132,5.459201953871099
133,5.459201953871099
134,5.431147019616833
135,5.42163721200115
136,5.397000419662591
137,5.391164141922511
138,5.382622863677609
139,5.374492121066235
140,5.36296398827691
141,5.3463741641630484
142,5.2961239760517405
143,5.2961239760517405
144,5.284574421473058
145,5.267361717576058
146,5.233791394229379
147,5.221256471533954
148,5.169356054309084
149,5.169356054309084
150,5.169356054309084
151,5.111523985102592
152,5.078035949091815
153,5.057443443665253
154,5.054750068477493
155,5.0028134199646175
156,4.984337500265615
157,4.946565548210418
158,4.898675853956075
159,4.891919742453848
160,4.855873033318658
161,4.826786877756858
162,4.811977305598725
163,4.807267891794862
164,4.793320366861999
165,4.757026218392263
166,4.75642384892015
167,4.736164939281515
168,4.731156045431046
169,4.716728047549125
170,4.699947136184327
171,4.699947136184327
172,4.692330039575161
173,4.669012220440737
174,4.645114288995012
175,4.645114288995012
176,4.632264609864041
177,4.629137315426721
178,4.598878212212062
179,4.598878212212062
180,4.562206631159483
181,4.535854400970506
182,4.515065662523929
183,4.478264451281939
184,4.454019613308608
185,4.424014324988422
186,4.394557542350542
187,4.364150938909757
188,4.3136186098993825
189,4.291217110734354
190,4.232538274449458
191,4.232538274449458
192,4.210545951617906
193,4.177465363562898
194,4.177465363562898
195,4.131333839148217
196,4.125686935598888
197,4.098579038976073
198,4.098579038976073
199,4.0903136785296255
200,4.0459648947289795
201,4.032792451961404
202,4.005612647188418
203,4.001930415089722
204,4.001930415089722
205,4.001930415089722
206,4.00128200352615
207,4.00128200352615
208,4.00128200352615
209,3.964284202826814
210,3.9519931280770866
211,3.9421691898458904
212,3.9374258836836256
213,3.927906780510415
214,3.923660310140079
215,3.916029695028861
216,3.9033393489558477
217,3.895603385487581
218,3.865821033191658
219,3.8655883583285586
220,3.8201381786759443
221,3.8201381786759443
222,3.7987845989418387
223,3.7960443230824588
224,3.7960443230824588
225,3.7960443230824588
226,3.766230204592916
227,3.7296126367995597
228,3.7160757691946884
229,3.701947925275579
230,3.6997871194837377
231,3.692224359115159
232,3.6690900304312346
233,3.645644908460741
234,3.633950494911449
235,3.626018184466899
236,3.6005461992997176
237,3.6005461992997176
238,3.550147342172667
239,3.544395530260265
240,3.544395530260265
241,3.521708932341472
242,3.521708932341472
243,3.5203074382780866
244,3.5155404957913636
245,3.5029274751379846
246,3.496781117552035
247,3.4924019186179867
248,3.478950653818156
249,3.4729322110565786
250,3.4379558443319187
251,3.4379558443319187
252,3.420792907843153
253,3.4094233679935684
254,3.404636609781811
255,3.3959374110399345
256,3.3849213527963986
257,3.361298296806633
258,3.352936857566124
259,3.345167894243406
260,3.345167894243406
261,3.327566372898768
262,3.304908209685419
263,3.301032010269603
264,3.2047589365286155
265,3.19840865516456
266,3.191313439475879
267,3.191313439475879
268,3.1772867762647308
269,3.1710620872976594
270,3.1710620872976594
271,3.1710620872976594
272,3.120516229323194
273,3.103624548567007
274,3.1007089843581217
275,3.0593326581964204
276,3.0505818083689062
277,3.0280396153581415
278,3.0279991198523857
279,3.0219479361474764
280,2.984404073855688
281,2.969921392345877
282,2.940487004397928
283,2.931772252452884
284,2.917176383226746
285,2.9053916045744073
286,2.8975405841270545
287,2.8975405841270545
288,2.8871180670049936
289,2.8871180670049936
290,2.8490035401699
291,2.8353264252073096
292,2.824282745944304
293,2.8102632100563647
294,2.791820358581308
295,2.786327229397715
296,2.786327229397715
297,2.7828945075946567
298,2.7676694392318675
299,2.7652511865183995
300,2.7571444894618566
301,2.747522564724069
302,2.747522564724069
303,2.7434262822504865
304,2.7194365188607645
