iter,best_fitness
0,0.026436008995089022
1,0.026436008995089022
2,0.0019797621948872733
3,0.0019797621948872733
4,0.0019797621948872733
5,0.0019797621948872733
6,0.0019797621948872733
7,0.0019797621948872733
8,0.00036610354178201487
9,0.00036610354178201487
10,0.00036610354178201487
11,0.00036610354178201487
12,0.00036610354178201487
13,0.00036610354178201487
14,0.00036610354178201487
15,0.0001500505390391382
16,0.0001500505390391382
17,5.224964015821094e-05
18,5.224964015821094e-05
19,5.224964015821094e-05
20,1.722550192575439e-05
21,1.722550192575439e-05
22,1.722550192575439e-05
23,1.722550192575439e-05
24,1.5721680359069672e-06
25,1.5721680359069672e-06
26,1.5721680359069672e-06
27,1.5721680359069672e-06
28,1.5721680359069672e-06
29,1.6139042772022706e-07
30,1.6139042772022706e-07
31,5.54408059248787e-08
32,5.54408059248787e-08
33,5.54408059248787e-08
34,5.54408059248787e-08
35,5.54408059248787e-08
36,5.54408059248787e-08
37,5.54408059248787e-08
38,5.54408059248787e-08
39,5.54408059248787e-08
40,3.6690455335975594e-08
41,3.6690455335975594e-08
42,8.990486411080954e-09
43,8.990486411080954e-09
44,8.990486411080954e-09
45,1.6090465234129343e-09
46,1.6090465234129343e-09
47,1.6090465234129343e-09
48,1.6090465234129343e-09
49,1.6090465234129343e-09
50,1.6090465234129343e-09
51,1.6090465234129343e-09
52,1.6090465234129343e-09
53,1.6090465234129343e-09
54,1.6090465234129343e-09
55,1.8846674812660468e-10
56,1.8846674812660468e-10
57,1.8846674812660468e-10
58,1.8846674812660468e-10
59,1.8846674812660468e-10
60,1.8846674812660468e-10
61,1.8846674812660468e-10
62,1.8846674812660468e-10
63,1.4168988450029025e-10
64,1.4168988450029025e-10
65,1.4168988450029025e-10
66,1.4168988450029025e-10
67,1.4168988450029025e-10
68,1.4168988450029025e-10
69,1.4168988450029025e-10
70,1.4168988450029025e-10
71,1.3785731545935796e-10
72,8.141646706774612e-11
73,8.141646706774612e-11
74,2.352992073522986e-11
75,2.352992073522986e-11
76,2.1588230120843862e-11
77,2.1588230120843862e-11
78,2.9133759396400725e-12
79,2.9133759396400725e-12
80,4.196490022046303e-13
81,4.196490022046303e-13
82,4.196490022046303e-13
83,4.196490022046303e-13
84,4.196490022046303e-13
85,4.196490022046303e-13
86,4.196490022046303e-13
87,4.196490022046303e-13
88,4.196490022046303e-13
89,2.4377968439208914e-13
90,2.4377968439208914e-13
91,2.4377968439208914e-13
92,5.2495062376059014e-14
93,5.2495062376059014e-14
94,5.2495062376059014e-14
95,5.2495062376059014e-14
96,5.2495062376059014e-14
97,5.2495062376059014e-14
98,1.718378791676335e-14
99,1.718378791676335e-14
100,1.718378791676335e-14
101,2.0340203226826574e-15
102,2.0340203226826574e-15
103,2.0340203226826574e-15
104,2.0340203226826574e-15
105,2.0340203226826574e-15
