iter,best_fitness
0,171.1862868704182
1,75.29693766169649
2,41.85607039558196
3,40.373644919232895
4,34.617568322034124
5,32.10999037847113
6,23.972117867745872
7,20.200043273233064
8,20.200043273233064
9,15.831842851724824
10,15.1595854004594
11,14.096444406505743
12,12.683467780014796
13,10.894419519085876
14,10.894419519085876
15,8.287733388393958
16,6.968368764444036
17,6.911539880044684
18,6.736993327093828
19,5.864359448341053
20,5.58811866928874
21,4.783408431161054
22,4.184334552716984
23,4.182393443578015
24,3.2440206774408136
25,2.532768386902339
26,2.532768386902339
27,2.532768386902339
28,2.532768386902339
29,2.243223323913245
30,2.2313571255928184
31,2.2313571255928184
32,2.159314206940302
33,1.6157913652737987
34,1.6157913652737987
35,1.5866022685771142
36,1.5743411056151533
37,1.49597099537628
38,1.3084230870948832
39,1.2860068923255081
40,1.2860068923255081
41,1.2860068923255081
42,1.2111644650854099
43,1.1362648417834067
44,0.9156238854032206
45,0.9156238854032206
46,0.9156238854032206
47,0.8826642050856328
48,0.6578852438692149
49,0.6578852438692149
50,0.6578852438692149
51,0.6120436437028287
52,0.4561004567532647
53,0.3919741116859904
54,0.3510024715620772
55,0.3510024715620772
56,0.29357642735469286
57,0.28743721134625283
58,0.26969112892243585
59,0.2287159576403798
60,0.20947571737693557
61,0.20947571737693557
62,0.20947571737693557
63,0.20947571737693557
64,0.20947571737693557
65,0.19989642579305794
66,0.1862136494524245
67,0.1818314826672194
68,0.16151886022421266
69,0.16151886022421266
70,0.16151886022421266
71,0.1520043575690855
72,0.14453660400775592
73,0.13844353332779985
74,0.12218849797720627
75,0.10232894131602335
76,0.10232894131602335
77,0.09912199700129065
78,0.09005622568924739
79,0.08683806784060952
80,0.0788409063515815
81,0.0788409063515815
82,0.0735441666352146
83,0.06300631343667212
84,0.05448734605723706
85,0.05448734605723706
86,0.05231831713432856
87,0.04739781620470289
88,0.04445329802300407
89,0.04445329802300407
90,0.044299987440947895
91,0.03669262579719454
92,0.03616995672015396
93,0.027389887212524153
94,0.02738581258448955
95,0.021396767946942216
96,0.019578756989517273
97,0.017524442163016154
98,0.017524442163016154
99,0.017524442163016154
100,0.017524442163016154
101,0.013212510427826667
102,0.009319664724248963
103,0.009319664724248963
104,0.009025604899563423
105,0.007162294064608044
106,0.006750448114915333
107,0.0062292451242904855
108,0.0062292451242904855
109,0.005305925951614403
110,0.005285417116762509
111,0.005285417116762509
112,0.004722526073664565
113,0.004004203276286953
114,0.004004203276286953
115,0.003945536407382415
116,0.003945536407382415
117,0.0032510683590795306
118,0.0032510683590795306
119,0.0032316765812370907
120,0.002834235650674219
121,0.002343221404708729
122,0.002343221404708729
123,0.002343221404708729
124,0.0020461997203954445
125,0.001971140047547463
126,0.0018219545526286492
127,0.0017601673470371128
128,0.0017601673470371128
129,0.0016211890004091904
130,0.0016211890004091904
131,0.0014930134032654693
132,0.0014930134032654693
133,0.001472549223685546
134,0.0012612497211537963
135,0.0012377322861053806
136,0.0012377322861053806
137,0.0009938133483999737
138,0.0009938133483999737
139,0.0009313655086850865
140,0.0009218424738062797
141,0.0008630905605819682
142,0.0007526474156830752
143,0.0007526474156830752
144,0.0005961128343198362
145,0.0005961128343198362
146,0.0005870107370031569
147,0.0005245120595833193
148,0.0005245120595833193
149,0.0005135906727097979
150,0.000446703527021425
151,0.000446703527021425
152,0.00037806482562423457
153,0.00037806482562423457
154,0.00037806482562423457
155,0.00035910344445023524
156,0.0003398060112194328
157,0.00033194126960225733
158,0.00031700757961204755
159,0.00029895409921999516
160,0.00029895409921999516
161,0.00029863783857940815
162,0.0002905235722399779
163,0.0002905235722399779
164,0.00028478297310017815
165,0.0002787838381049758
166,0.0002787838381049758
167,0.0002552995139239866
168,0.0002398156727441135
169,0.00022912194607627057
170,0.00017558250539074718
171,0.00017558250539074718
172,0.00014179380624157142
173,0.00013486141796617904
174,0.00011647102431148226
175,0.00011647102431148226
176,0.00011179139900274606
177,9.844068305924961e-05
178,9.024373335799519e-05
179,9.024373335799519e-05
180,9.024373335799519e-05
181,8.911272906041781e-05
182,8.5725294720536e-05
183,7.420872208235581e-05
184,5.878889829267937e-05
185,5.878889829267937e-05
186,5.878889829267937e-05
187,5.302092258929652e-05
188,5.302092258929652e-05
189,4.420368330761045e-05
190,4.384337098003453e-05
191,4.177175123008379e-05
192,3.990274167930212e-05
193,2.7074875589941208e-05
194,2.7074875589941208e-05
195,2.7074875589941208e-05
196,2.7000217323212586e-05
197,2.6226642863538196e-05
198,2.5135398652967177e-05
199,2.4934471550124207e-05
200,2.07224585279242e-05
201,1.700830421303339e-05
202,1.700830421303339e-05
203,1.700830421303339e-05
204,1.6326644240626727e-05
205,1.4314070949148487e-05
206,1.4089826899451406e-05
207,1.281010117729154e-05
208,1.281010117729154e-05
209,1.281010117729154e-05
210,1.281010117729154e-05
211,1.281010117729154e-05
212,1.2444028704752598e-05
213,1.126581720308829e-05
214,1.1197027868316617e-05
215,1.0244591070718509e-05
216,9.90492678125601e-06
217,9.079399917466366e-06
218,9.079399917466366e-06
219,8.655175778947637e-06
220,8.13430688177545e-06
221,7.799618844937213e-06
222,7.042993043717692e-06
223,6.628332822039272e-06
224,6.14751572169002e-06
225,6.040661965980486e-06
226,5.797237967757619e-06
227,5.595297162872213e-06
228,5.5406080540094696e-06
229,5.234303324406902e-06
230,5.234303324406902e-06
231,4.932206067446159e-06
232,4.932206067446159e-06
233,4.682166455369087e-06
234,4.3547417250153275e-06
235,3.5536044927086468e-06
236,3.5536044927086468e-06
237,2.9491851673117498e-06
238,2.6939774263251315e-06
239,2.640110463125082e-06
240,2.6167052213711885e-06
241,2.606452093618203e-06
242,2.606452093618203e-06
243,2.606452093618203e-06
244,2.4320164264054898e-06
245,2.4320164264054898e-06
246,2.4320164264054898e-06
247,2.3033812074437935e-06
248,2.1765106880978667e-06
249,2.1765106880978667e-06
250,2.153882056541498e-06
251,2.153882056541498e-06
252,2.1290032093606344e-06
253,2.0636551502261967e-06
254,1.970358963319703e-06
255,1.8507838811222794e-06
256,1.80289913142873e-06
257,1.7051675101890777e-06
258,1.7051675101890777e-06
259,1.6120191392683776e-06
260,1.531465444636235e-06
261,1.2833926163547338e-06
262,1.2833926163547338e-06
263,1.1662750386020342e-06
264,1.037341141697433e-06
265,8.972193724090069e-07
266,8.232699317635424e-07
267,6.606794195250399e-07
268,5.357988221297058e-07
269,5.000764611669364e-07
270,4.544149557242744e-07
271,3.884798700941561e-07
272,3.726516314905084e-07
273,3.071758821973249e-07
274,2.564360553544004e-07
275,2.564360553544004e-07
276,2.564360553544004e-07
277,2.3787814104570258e-07
278,2.2941595761363876e-07
279,2.2941595761363876e-07
280,2.1275649762469287e-07
281,1.958805871415287e-07
282,1.958805871415287e-07
283,1.8645410885861806e-07
284,1.8645410885861806e-07
285,1.783176112081635e-07
286,1.6541464582890603e-07
287,1.615713306601794e-07
288,1.6146502989562807e-07
289,1.529014474499434e-07
290,1.529014474499434e-07
291,1.4597401850764095e-07
292,1.2327481607309105e-07
293,1.2327481607309105e-07
294,1.136753971702379e-07
295,1.0614727262837932e-07
296,1.0614727262837932e-07
297,9.711172884706673e-08
298,9.264039772591418e-08
299,9.195546593641686e-08
300,8.847562490823672e-08
301,8.216562860284837e-08
302,8.216562860284837e-08
303,8.095789953195713e-08
304,7.631272486652156e-08
305,7.532414591257063e-08
306,7.198061707530995e-08
307,7.048380128854092e-08
308,6.618760925777553e-08
309,6.258542626430506e-08
