iter,best_fitness
0,7.635850332619374
1,0.966157591056959
2,0.966157591056959
3,0.966157591056959
4,0.018410216514276094
5,0.018410216514276094
6,0.018410216514276094
7,0.018410216514276094
8,0.004879202294772536
9,0.004879202294772536
10,0.004879202294772536
11,0.004879202294772536
12,0.004879202294772536
13,0.004879202294772536
14,0.004879202294772536
15,0.0015206313220692729
16,0.0015206313220692729
17,0.0015206313220692729
18,0.0015206313220692729
19,0.0015206313220692729
20,0.0015206313220692729
21,0.0015206313220692729
22,0.0015206313220692729
23,0.0015206313220692729
24,0.0015206313220692729
25,0.0015206313220692729
26,0.0015206313220692729
27,0.0007331918658469492
28,0.0007331918658469492
29,0.0007331918658469492
30,0.0007331918658469492
31,0.00048523902710841067
32,0.00048523902710841067
33,0.00044694156257728507
34,0.00044694156257728507
35,0.00044694156257728507
36,0.00044694156257728507
37,0.00044694156257728507
38,0.00032191624204338696
39,0.00032191624204338696
40,0.00017242846218510618
41,0.00017242846218510618
42,0.00017242846218510618
43,0.00017242846218510618
44,0.00010617781688912768
45,2.128938833904607e-05
46,2.128938833904607e-05
47,2.128938833904607e-05
48,2.128938833904607e-05
49,7.151313115839991e-08
50,7.151313115839991e-08
51,7.151313115839991e-08
52,7.151313115839991e-08
53,7.151313115839991e-08
54,7.151313115839991e-08
55,7.151313115839991e-08
56,7.151313115839991e-08
57,7.151313115839991e-08
58,7.151313115839991e-08
59,6.8155280048123024e-09
60,6.8155280048123024e-09
61,6.8155280048123024e-09
62,6.8155280048123024e-09
63,6.8155280048123024e-09
64,6.8155280048123024e-09
65,6.8155280048123024e-09
66,6.8155280048123024e-09
67,6.8155280048123024e-09
68,6.8155280048123024e-09
69,6.8155280048123024e-09
70,6.8155280048123024e-09
71,6.8155280048123024e-09
72,6.8155280048123024e-09
73,6.8155280048123024e-09
74,6.8155280048123024e-09
75,6.8155280048123024e-09
76,6.8155280048123024e-09
77,6.8155280048123024e-09
78,6.8155280048123024e-09
79,6.8155280048123024e-09
80,6.8155280048123024e-09
81,6.8155280048123024e-09
82,6.8155280048123024e-09
83,6.8155280048123024e-09
84,6.8155280048123024e-09
85,6.8155280048123024e-09
86,6.8155280048123024e-09
87,6.8155280048123024e-09
88,6.8155280048123024e-09
89,6.8155280048123024e-09
