iter,best_fitness
0,1.0526695396459549
1,1.0526695396459549
2,0.17786635984317956
3,0.17786635984317956
4,0.17786635984317956
5,0.17786635984317956
6,0.17786635984317956
7,0.1438048061613988
8,0.05640243406929146
9,0.05640243406929146
10,0.05640243406929146
11,0.05640243406929146
12,0.05640243406929146
13,0.05640243406929146
14,0.05640243406929146
15,0.043783614494337986
16,0.043783614494337986
17,0.03473752406849373
18,0.03473752406849373
19,0.03473752406849373
20,0.03473752406849373
21,0.014073765062335486
22,0.014073765062335486
23,0.006412399850920014
24,0.006412399850920014
25,0.006412399850920014
26,0.006412399850920014
27,0.006412399850920014
28,0.004072797728956079
29,0.004072797728956079
30,0.004072797728956079
31,0.0015723169791539426
32,0.0015723169791539426
33,0.0015723169791539426
34,0.0015723169791539426
35,0.0012355343221028825
36,0.0012355343221028825
37,0.0012355343221028825
38,0.0012355343221028825
39,0.001055405258587161
40,0.001055405258587161
41,0.001055405258587161
42,0.001055405258587161
43,0.000660569362257224
44,0.000660569362257224
45,0.0005873465378667397
46,0.0005873465378667397
47,0.0005873465378667397
48,0.0005472269722379686
49,0.0005472269722379686
50,0.0005472269722379686
51,0.0005472269722379686
52,0.00019280832809842607
53,0.00010314004922706843
54,0.00010314004922706843
55,0.00010314004922706843
56,0.00010314004922706843
57,7.921673238131532e-05
58,7.921673238131532e-05
59,7.921673238131532e-05
60,7.51843751740644e-05
61,7.51843751740644e-05
62,6.902896615601506e-05
63,3.0445621618913066e-05
64,3.0445621618913066e-05
65,2.1392198914060856e-05
66,2.1392198914060856e-05
67,2.1392198914060856e-05
68,2.1392198914060856e-05
69,2.1392198914060856e-05
70,2.1392198914060856e-05
71,2.1392198914060856e-05
72,2.1392198914060856e-05
73,2.1392198914060856e-05
74,2.1392198914060856e-05
75,1.4274614831055743e-05
76,1.4274614831055743e-05
77,1.2094773464088604e-05
78,1.2094773464088604e-05
79,1.2094773464088604e-05
80,4.1321884940437315e-06
81,3.6098246636306897e-06
82,3.6098246636306897e-06
83,3.6098246636306897e-06
84,3.6098246636306897e-06
85,3.6098246636306897e-06
86,3.6098246636306897e-06
87,1.612125288819044e-06
88,1.612125288819044e-06
89,1.612125288819044e-06
90,1.612125288819044e-06
91,1.612125288819044e-06
92,1.612125288819044e-06
93,1.612125288819044e-06
94,6.861416967929301e-07
95,6.861416967929301e-07
96,6.861416967929301e-07
97,6.861416967929301e-07
98,6.861416967929301e-07
99,6.861416967929301e-07
100,6.861416967929301e-07
101,3.0025169595049306e-07
102,3.0025169595049306e-07
103,3.0025169595049306e-07
104,3.0025169595049306e-07
105,3.0025169595049306e-07
106,1.3731737924516096e-07
107,1.3731737924516096e-07
108,1.3731737924516096e-07
109,1.3731737924516096e-07
110,1.3731737924516096e-07
111,1.3731737924516096e-07
112,1.3731737924516096e-07
113,1.0622646984259632e-07
114,6.222009973910758e-08
115,6.222009973910758e-08
116,6.222009973910758e-08
117,5.5138557275569156e-08
118,5.5138557275569156e-08
119,5.5138557275569156e-08
120,3.47093096486617e-08
121,3.47093096486617e-08
122,1.1926566845232855e-08
123,1.1926566845232855e-08
124,1.1926566845232855e-08
125,1.1926566845232855e-08
126,1.1926566845232855e-08
127,1.1926566845232855e-08
128,1.1926566845232855e-08
129,1.1926566845232855e-08
130,1.1926566845232855e-08
131,1.1926566845232855e-08
132,1.1926566845232855e-08
133,2.300226231710667e-09
134,2.300226231710667e-09
135,2.300226231710667e-09
136,2.300226231710667e-09
137,2.300226231710667e-09
138,2.300226231710667e-09
139,2.300226231710667e-09
140,2.300226231710667e-09
141,2.300226231710667e-09
142,2.300226231710667e-09
143,2.300226231710667e-09
144,2.300226231710667e-09
145,2.300226231710667e-09
146,2.300226231710667e-09
147,2.300226231710667e-09
148,5.03114438998864e-10
149,5.03114438998864e-10
150,5.03114438998864e-10
151,5.03114438998864e-10
152,5.03114438998864e-10
153,5.03114438998864e-10
154,5.03114438998864e-10
155,5.03114438998864e-10
156,5.03114438998864e-10
157,5.03114438998864e-10
158,4.010343168658892e-10
159,4.010343168658892e-10
160,3.938152026705666e-10
161,3.307687457265729e-10
162,2.855320424544061e-10
163,1.642352920327994e-10
164,1.642352920327994e-10
165,1.642352920327994e-10
166,1.642352920327994e-10
167,8.780931537444303e-11
168,8.780931537444303e-11
169,5.076516984559021e-11
170,5.076516984559021e-11
171,5.076516984559021e-11
172,1.177768993443351e-11
173,1.177768993443351e-11
174,1.177768993443351e-11
175,2.821298750177448e-12
176,2.821298750177448e-12
177,2.821298750177448e-12
178,2.821298750177448e-12
179,2.821298750177448e-12
180,2.821298750177448e-12
181,2.821298750177448e-12
182,2.821298750177448e-12
183,2.821298750177448e-12
184,2.821298750177448e-12
185,2.821298750177448e-12
186,2.821298750177448e-12
187,2.821298750177448e-12
188,2.821298750177448e-12
189,2.821298750177448e-12
190,2.821298750177448e-12
191,4.480860127387132e-13
192,4.480860127387132e-13
193,4.480860127387132e-13
