iter,best_fitness
0,404.35386915800996
1,309.8351034964116
2,298.00589787581634
3,298.00589787581634
4,298.00589787581634
5,298.00589787581634
6,267.90388447651276
7,267.90388447651276
8,267.90388447651276
9,267.90388447651276
10,267.90388447651276
11,267.90388447651276
12,267.90388447651276
13,262.83180612602354
14,262.83180612602354
15,250.24714656514868
16,247.35077394260418
17,247.35077394260418
18,247.35077394260418
19,242.85459166327033
20,242.85459166327033
21,233.21398785775614
22,218.8727448862177
23,218.8727448862177
24,218.8727448862177
25,206.98607380973357
26,197.43526047957192
27,175.01019477093539
28,175.01019477093539
29,175.01019477093539
30,175.01019477093539
31,175.01019477093539
32,175.01019477093539
33,172.80361398933803
34,165.4763374133776
35,161.93709758008114
36,161.93709758008114
37,161.93709758008114
38,161.93709758008114
39,161.93709758008114
40,161.93709758008114
41,154.29412351374071
42,144.6949458741296
43,141.3385048761171
44,141.3385048761171
45,141.3385048761171
46,137.95679908877602
47,134.74597729889965
48,125.85565454999465
49,125.85565454999465
50,125.85565454999465
51,123.44009121648546
52,122.64003774498994
53,118.20719407122786
54,118.20719407122786
55,117.12908871355836
56,117.01931772905314
57,109.88668736410202
58,109.88668736410202
59,109.6589957288106
60,108.75184880787515
61,106.91669085326194
62,106.7608227438233
63,105.11898958475717
64,105.11898958475717
65,103.39454413437807
66,102.649786236751
67,102.649786236751
68,102.649786236751
69,100.74164533845388
70,100.74164533845388
71,100.56035333728246
72,99.89982342533176
73,99.55205239343954
74,99.55205239343954
75,99.12244740862383
76,98.58798515561747
77,97.645103391578
78,97.645103391578
79,97.40290596269216
80,97.15349329876426
81,96.91687783487365
82,96.41131232213985
83,96.41131232213985
84,96.08068420232217
85,96.08068420232217
86,96.08068420232217
87,95.85857314140841
88,95.85857314140841
89,95.51887867398148
90,95.51887867398148
91,95.51887867398148
92,95.45153466451538
93,95.41923926743746
94,94.81122450894418
95,94.61997105420227
96,94.61997105420227
97,94.52745125760677
98,94.52745125760677
99,94.34392677596986
100,94.34392677596986
101,94.34392677596986
102,94.31326149657019
103,94.27424362220265
104,94.11075790834232
105,94.10156922530695
106,94.10156922530695
107,94.08560686852593
108,94.03268764603922
109,94.01030979465227
110,92.82026914547745
111,87.14588673573519
112,87.14588673573519
113,86.87432500130942
114,85.73591794341499
115,85.73591794341499
116,85.73591794341499
117,85.73591794341499
118,85.73591794341499
119,85.73591794341499
120,85.73591794341499
121,85.66908277106609
122,85.66908277106609
123,85.66908277106609
124,85.66908277106609
125,85.48682836706266
126,85.47545916901916
127,85.47545916901916
128,85.47545916901916
129,85.37301361309792
130,85.37301361309792
131,85.34659870619751
132,85.34096928370505
133,85.30518812547561
134,85.30518812547561
135,85.30518812547561
136,85.29007706616699
137,85.23947098893407
138,85.20333734035609
139,85.17474504763894
140,85.16289688883273
141,85.14790345996971
142,85.12279769263384
143,85.08286971007504
144,85.06857535211276
145,85.06857535211276
146,85.03477096495334
147,85.03477096495334
148,85.03477096495334
149,84.9958155687909
150,84.98521947008089
151,84.89192727206517
152,84.89192727206517
153,84.87179501461065
154,84.83863730956392
155,84.81567707864917
156,84.81567707864917
157,84.80354823089152
158,84.77615314454653
159,84.77615314454653
160,84.77615314454653
161,84.77615314454653
162,84.76707825534754
163,84.75041092601003
164,84.75041092601003
165,84.73930156453156
166,84.73752196689443
167,84.73165344258152
168,84.73165344258152
169,84.72716662738557
170,84.72153457844107
171,84.71130266262449
172,84.7074712921044
173,84.69748984822138
174,84.68901141382992
175,84.68541961462623
176,84.67772346482249
177,84.67605130929894
178,84.67229327602621
179,84.6691603129969
180,84.66581350533383
181,84.66355654707766
182,84.65632468642684
183,84.65632215737224
184,84.65208188469569
185,84.62034387036738
186,84.61189880235221
187,84.60874490567062
188,84.60475454066892
189,84.59705855076808
190,84.5962688236634
191,84.5962688236634
192,84.59377334969255
193,84.59164104359516
194,84.5865071153739
195,84.58531705189125
196,84.58531705189125
197,84.58531705189125
198,84.58531705189125
199,84.58479569168529
200,84.58091783154873
201,84.57966957141619
202,84.57871578431806
203,84.57871578431806
204,84.57808856048194
205,84.57749587725064
206,84.57625178572877
207,84.57600313101409
208,84.57599861411563
209,84.57599861411563
210,84.57392034025642
211,84.57358756033827
212,84.57358756033827
213,84.57358756033827
214,84.57358756033827
215,84.57358756033827
216,84.57303987582515
217,84.57303987582515
218,84.57303987582515
219,84.57303987582515
220,84.57290477965103
221,84.57289137253446
222,84.5726160764259
223,84.5726160764259
224,84.57242510231825
225,84.57235245141538
226,84.57235245141538
227,84.57235245141538
228,84.57225178490171
229,84.5721565759514
230,84.57207003217184
231,84.571992183963
232,84.57192644746516
233,84.57183531576152
234,84.5717852132897
235,84.57177746319798
236,84.57177746319798
237,84.5716993848392
238,84.57162476939027
239,84.57162476939027
240,84.57162476939027
241,84.57162476939027
242,84.57159737934904
243,84.57158613757827
244,84.57158613757827
245,84.57157308218606
246,84.57157308218606
247,84.57156462815408
248,84.57154764388986
249,84.57154764388986
250,84.57153778789251
251,84.57153778789251
252,84.57152941073176
253,84.57148276369011
254,84.57147471272566
255,84.57147471272566
256,84.5714499334708
257,84.5714499334708
258,84.57144785230469
259,84.57142722422077
260,84.57141102482797
261,84.57141102482797
262,84.57141102482797
263,84.57140335500301
264,84.57140213236767
265,84.57140213236767
266,84.57139715637004
267,84.57138938705296
268,84.57138938705296
269,84.57138938705296
270,84.57138938705296
271,84.57138700146498
272,84.57138614321622
273,84.57138562953241
274,84.57138562953241
275,84.57138562953241
276,84.57138073019138
277,84.57138073019138
278,84.57138073019138
279,84.57137678064856
280,84.57137669060185
281,84.57137380446773
282,84.57137375639826
283,84.57137276554894
284,84.57137242692451
285,84.57137027659059
286,84.57136962382879
287,84.571368310927
288,84.57136816560143
289,84.57136696581614
290,84.57136663746832
