iter,best_fitness
0,9.307542395907015
1,7.087488075347441
2,5.6751309592655765
3,5.6751309592655765
4,5.67049036027397
5,5.172470397186132
6,4.973694123878261
7,4.924894177997615
8,4.924894177997615
9,4.807210106082476
10,4.587688108817122
11,4.12312607098719
12,4.12312607098719
13,4.12312607098719
14,3.9130016880037677
15,3.9130016880037677
16,3.7731240154412764
17,3.637999988323195
18,3.6205688326254237
19,3.5462508997345457
20,3.3068353197417584
21,3.3068353197417584
22,3.3068353197417584
23,3.1103920008077677
24,3.0729314494725632
25,3.0729314494725632
26,2.9229082253553114
27,2.9229082253553114
28,2.9115625715357045
29,2.8017627634724502
30,2.6070624513232095
31,2.4641459274985036
32,2.3904855359125006
33,2.3904855359125006
34,2.3904855359125006
35,2.3686182686082202
36,2.2225069263245243
37,2.2225069263245243
38,2.1169886805310942
39,1.95234269609993
40,1.95234269609993
41,1.95234269609993
42,1.8830998378865549
43,1.8276558337327242
44,1.7439879539878942
45,1.7439879539878942
46,1.7429634879856306
47,1.7429634879856306
48,1.7429634879856306
49,1.6870859008529995
50,1.6870859008529995
51,1.6088086922548155
52,1.558667458213805
53,1.538855172842887
54,1.538855172842887
55,1.538855172842887
56,1.4910650514198207
57,1.4514359013506781
58,1.393106927199398
59,1.3337531446225843
60,1.3148367311048053
61,1.258520435305734
62,1.2252876551831808
63,1.2252876551831808
64,1.2066498826756171
65,1.159235855063241
66,1.159235855063241
67,1.1299508373897926
68,1.1299508373897926
69,1.1249625553549163
70,1.0916931985871625
71,1.0916931985871625
72,1.0684047777740955
73,1.0684047777740955
74,1.0039564154575698
75,0.8213961482549199
76,0.734467944624051
77,0.734467944624051
78,0.734467944624051
79,0.7301731906199511
80,0.7266269519098185
81,0.7131790729937575
82,0.7032126212608181
83,0.701101922988173
84,0.6991505364250057
85,0.6991505364250057
86,0.693180089513501
87,0.6829927544426302
88,0.6829927544426302
89,0.6829927544426302
90,0.6801009868032613
91,0.6739048843963684
92,0.6664793739207409
93,0.6457387271800887
94,0.6457387271800887
95,0.6457387271800887
96,0.6441497563493042
97,0.6430959849838094
98,0.6402574511710992
99,0.6362375684045003
100,0.6362375684045003
101,0.6296760353746937
102,0.6221408984200143
103,0.6212681988097981
104,0.5966535522513401
105,0.5966535522513401
106,0.564004001740948
107,0.5122084408432142
108,0.3250668829652885
109,0.22972126096302903
110,0.22193686635013465
111,0.2043970650560678
112,0.1627855525348214
113,0.1273713492062396
114,0.1273713492062396
115,0.1273713492062396
116,0.1273713492062396
117,0.12531365922360438
118,0.12531365922360438
119,0.10703240367556122
120,0.10703240367556122
121,0.10703240367556122
122,0.09075185938104768
123,0.09075185938104768
124,0.0903049541102452
125,0.08775374740805875
126,0.08557888297683691
127,0.08513613197494552
128,0.08064239910439541
129,0.0795652062054697
130,0.07353220351604195
131,0.07257042101303712
132,0.06983439530665381
133,0.06983439530665381
134,0.06399891545398662
135,0.06399891545398662
136,0.06364662081768246
137,0.06295825883936645
138,0.06278810223467035
139,0.061306112373032295
140,0.05697862856773783
141,0.05697862856773783
142,0.056802912636343184
143,0.05562248216721999
144,0.0525685107197309
145,0.05181701597909383
146,0.05181701597909383
147,0.04848186450556158
148,0.04835310963090622
149,0.04711504106867581
150,0.04473389948531237
151,0.04417518323380465
152,0.043104500381858646
153,0.04240010614371004
154,0.04083634813816461
155,0.039600681530363335
156,0.039600681530363335
157,0.03891466484371309
158,0.03825728570503317
159,0.03825728570503317
160,0.03572307604636338
161,0.03544225764919462
162,0.03492572383327941
163,0.03481649894619965
164,0.03452967959426845
165,0.03452967959426845
166,0.03334774333237478
167,0.030262438066721575
168,0.029904214684382868
169,0.0286589005525113
170,0.027874688897800315
171,0.027018463785914992
172,0.024622130816233767
173,0.024622130816233767
174,0.02416744779442981
175,0.02186262913694792
176,0.020583226861980553
177,0.01943023154791179
178,0.018690593495876318
179,0.018370779082701905
180,0.018265019209362965
181,0.01609598536320833
182,0.015881684059352086
183,0.015881684059352086
184,0.014832004160603152
185,0.014778376331449739
186,0.013546675267879227
187,0.012159378628784356
188,0.012140469577922364
189,0.012140469577922364
190,0.012140469577922364
191,0.011856064062581328
192,0.01170805195459268
193,0.011504434838756072
194,0.011504434838756072
195,0.011504434838756072
196,0.010764626016712686
197,0.010764626016712686
198,0.010764626016712686
199,0.01072670604232373
200,0.010680346302823995
201,0.01021194629269262
202,0.01021194629269262
203,0.01021194629269262
204,0.009881658350377354
205,0.009866381152836556
206,0.009865990243831835
207,0.009832253851506767
208,0.009832253851506767
209,0.009717680368386272
210,0.009526502859071417
211,0.009393753933597981
212,0.00897208258822646
213,0.00897208258822646
214,0.008800369038568068
215,0.008769510548156223
216,0.008642420003223794
217,0.008642420003223794
218,0.00862277388771604
219,0.00862277388771604
220,0.008589290752429424
221,0.008558734871283225
222,0.008427126983225453
223,0.0082701092859776
224,0.0082701092859776
225,0.00819284088264327
226,0.008136326652544046
227,0.008062556952080246
228,0.007917442632358718
229,0.007801690587112109
230,0.007738727433423964
231,0.007527601352855573
232,0.00725373289158826
233,0.006984290942654514
234,0.006483854979617565
235,0.00639417031068179
236,0.005421952778043693
237,0.005248451611518323
238,0.005108959941204194
239,0.004256231846764269
240,0.00370569749463856
241,0.0034743006840369794
242,0.00311388647878319
243,0.0029822842721931586
244,0.0024659381174179096
245,0.002275528528710158
246,0.002275528528710158
247,0.002275528528710158
248,0.002275528528710158
249,0.002162150974300392
250,0.002162150974300392
251,0.0020539066094866776
252,0.002002668088799897
253,0.002002668088799897
254,0.002002668088799897
