iter,best_fitness
0,39.47219455033857
1,14.106675728437782
2,6.863710820030724
3,5.209131377760231
4,2.9058437086801145
5,2.9058437086801145
6,2.9058437086801145
7,2.1593685904886954
8,1.4966551819100862
9,0.9425617691848787
10,0.6357164107154362
11,0.6357164107154362
12,0.3785601635491434
13,0.3785601635491434
14,0.3093168772437271
15,0.2652570766846914
16,0.17175270583139413
17,0.17175270583139413
18,0.14000699360167465
19,0.14000699360167465
20,0.10226771983005602
21,0.058671651607818814
22,0.05777399994871306
23,0.05777399994871306
24,0.03942937512973404
25,0.036285901525769215
26,0.036285901525769215
27,0.029343993720055066
28,0.015418873956375902
29,0.015418873956375902
30,0.015418873956375902
31,0.01187281584702769
32,0.01187281584702769
33,0.009000018986193577
34,0.00847270738200595
35,0.00847270738200595
36,0.005971066295574088
37,0.0027101437463926737
38,0.0027101437463926737
39,0.002259987832100911
40,0.001735541004460824
41,0.001735541004460824
42,0.001735541004460824
43,0.0015803067588076123
44,0.0009257026709018397
45,0.0008377430240043915
46,0.00038678486216440247
47,0.00038678486216440247
48,0.00038678486216440247
49,0.000365690453389631
50,0.000365690453389631
51,0.0002974693392599865
52,0.00018463092004719013
53,0.00018463092004719013
54,0.00018463092004719013
55,0.00018463092004719013
56,0.00018463092004719013
57,0.00013299594608891477
58,9.531449453183074e-05
59,8.136101837931765e-05
60,4.953421209657203e-05
61,3.946757092557163e-05
62,3.472801183461642e-05
63,3.472801183461642e-05
64,3.472801183461642e-05
65,3.472801183461642e-05
66,3.072596906338355e-05
67,2.3865827611313017e-05
68,2.1425222622031092e-05
69,2.1425222622031092e-05
70,1.7177146302467372e-05
71,1.7177146302467372e-05
72,1.7034849235161373e-05
73,1.0252163859342157e-05
74,1.0252163859342157e-05
75,9.215723614196677e-06
76,6.76482431257455e-06
77,6.76482431257455e-06
78,5.430983959312572e-06
79,4.174720650433742e-06
80,2.1265717208964535e-06
81,2.1265717208964535e-06
82,2.1265717208964535e-06
83,1.9261251092778086e-06
84,1.922056132435855e-06
85,1.8778237827147907e-06
86,1.8778237827147907e-06
87,1.5815897817599145e-06
88,1.397020820120441e-06
89,7.428028967793254e-07
90,7.428028967793254e-07
91,7.428028967793254e-07
92,7.428028967793254e-07
93,5.575658200837156e-07
94,5.575658200837156e-07
95,4.247283173980036e-07
96,4.247283173980036e-07
97,3.599236351742881e-07
98,3.599236351742881e-07
99,2.573360140431281e-07
100,2.2347470282357578e-07
101,2.0428492412665445e-07
102,2.0428492412665445e-07
103,2.024798547864177e-07
104,2.024798547864177e-07
105,1.9242373632392046e-07
106,1.0173203981925067e-07
107,9.32238583008264e-08
108,9.32238583008264e-08
109,9.25911028449222e-08
110,9.25911028449222e-08
111,9.25911028449222e-08
112,7.872871319660897e-08
113,5.563247023961916e-08
114,3.5647901141238874e-08
115,2.7432970976046873e-08
116,1.980431169217236e-08
117,1.980431169217236e-08
118,1.597414703273636e-08
119,1.597414703273636e-08
120,7.370820882169316e-09
121,7.370820882169316e-09
122,7.370820882169316e-09
123,7.370820882169316e-09
124,5.111258011163364e-09
125,5.111258011163364e-09
126,5.111258011163364e-09
127,1.8225114368166975e-09
128,1.8225114368166975e-09
129,1.8225114368166975e-09
130,1.8225114368166975e-09
131,1.7385272758934785e-09
132,1.7385272758934785e-09
133,1.3331514175641233e-09
134,1.3331514175641233e-09
135,1.1802654852071498e-09
136,9.75897200550543e-10
137,9.75897200550543e-10
138,9.41447696026807e-10
139,9.256214249268942e-10
140,8.626927437929783e-10
141,8.146750944031512e-10
142,7.171640898894965e-10
143,3.914588257341541e-10
144,3.67294560995801e-10
145,3.67232923433194e-10
146,2.5754421258841813e-10
147,2.5754421258841813e-10
148,2.5754421258841813e-10
149,1.4910812685713852e-10
150,1.4910812685713852e-10
151,8.44042169523703e-11
152,8.44042169523703e-11
153,6.980616223247881e-11
154,3.9765472629407375e-11
155,3.738492845672958e-11
156,3.738492845672958e-11
157,2.7633247190931745e-11
158,2.7633247190931745e-11
159,1.867602885083637e-11
160,1.867602885083637e-11
161,1.867602885083637e-11
162,1.867602885083637e-11
163,1.867602885083637e-11
164,1.8215872555112422e-11
165,1.3886987531070887e-11
166,1.0144465039890747e-11
167,1.0144465039890747e-11
168,1.0144465039890747e-11
169,6.866932542916346e-12
170,6.866932542916346e-12
171,6.866932542916346e-12
172,6.866932542916346e-12
173,6.120646777449054e-12
174,4.790777940936908e-12
175,4.472322858792295e-12
176,3.509490471628298e-12
177,3.509490471628298e-12
178,2.3364240626256294e-12
179,2.3364240626256294e-12
